club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,match_score,best_match_name,best_match_Overall_Match_Total_Standardized
Eintracht Frankfurt,Joel Gerezgiher,20.0,Central Midfield,FSV Frankfurt,loan transfer,out,Winter,,1 Bundesliga,2015,2015/2016,Germany,100,Eintracht Frankfurt,0.3147460161688225
Eintracht Frankfurt,David Kinsombi,20.0,Central Midfield,Karlsruher SC,?,out,Winter,,1 Bundesliga,2015,2015/2016,Germany,100,Eintracht Frankfurt,0.3147460161688225
VfB Stuttgart,Kevin Großkreutz,27.0,Right-Back,Galatasaray,€2.17m,in,Winter,2.17,1 Bundesliga,2015,2015/2016,Germany,100,VfB Stuttgart,0.1880861941914812
VfB Stuttgart,Federico Barba,22.0,Centre-Back,Empoli,Loan fee:€1.00m,in,Winter,1.0,1 Bundesliga,2015,2015/2016,Germany,100,VfB Stuttgart,0.1880861941914812
VfB Stuttgart,Artem Kravets,26.0,Centre-Forward,Dynamo Kyiv,Loan fee:€500Th.,in,Winter,0.5,1 Bundesliga,2015,2015/2016,Germany,100,VfB Stuttgart,0.1880861941914812
VfB Stuttgart,Benjamin Uphoff,22.0,Goalkeeper,Stuttgart II,-,in,Winter,,1 Bundesliga,2015,2015/2016,Germany,100,VfB Stuttgart,0.1880861941914812
VfB Stuttgart,Boris Tashchy,22.0,Centre-Forward,Stuttgart II,-,in,Winter,,1 Bundesliga,2015,2015/2016,Germany,100,VfB Stuttgart,0.1880861941914812
VfB Stuttgart,Carlos Gruezo,20.0,Defensive Midfield,Dallas,€1.50m,out,Winter,1.5,1 Bundesliga,2015,2015/2016,Germany,100,VfB Stuttgart,0.1880861941914812
VfB Stuttgart,Adam Hlousek,27.0,Left-Back,Legia Warszawa,€500Th.,out,Winter,0.5,1 Bundesliga,2015,2015/2016,Germany,100,VfB Stuttgart,0.1880861941914812
VfB Stuttgart,Odysseas Vlachodimos,21.0,Goalkeeper,Panathinaikos,free transfer,out,Winter,0.0,1 Bundesliga,2015,2015/2016,Germany,100,VfB Stuttgart,0.1880861941914812
VfB Stuttgart,Robbie Kruse,27.0,Left Winger,Bay. Leverkusen,"End of loanFeb 1, 2016",out,Winter,,1 Bundesliga,2015,2015/2016,Germany,100,VfB Stuttgart,0.1880861941914812
Bayern Munich,Renato Sanches,18.0,Central Midfield,Benfica,€35.00m,in,Summer,35.0,1 Bundesliga,2016,2016/2017,Germany,100,Bayern Munich,1.0
Bayern Munich,Mats Hummels,27.0,Centre-Back,Bor. Dortmund,€35.00m,in,Summer,35.0,1 Bundesliga,2016,2016/2017,Germany,100,Bayern Munich,1.0
Bayern Munich,Niklas Dorsch,18.0,Defensive Midfield,FC Bayern II,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,Bayern Munich,1.0
Bayern Munich,Fabian Benko,18.0,Attacking Midfield,FC Bayern II,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,Bayern Munich,1.0
Bayern Munich,Pierre-Emile Höjbjerg,20.0,Central Midfield,FC Schalke 04,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,Bayern Munich,1.0
Bayern Munich,Mario Götze,24.0,Attacking Midfield,Bor. Dortmund,€22.00m,out,Summer,22.0,1 Bundesliga,2016,2016/2017,Germany,100,Bayern Munich,1.0
Bayern Munich,Pierre-Emile Höjbjerg,20.0,Central Midfield,Southampton,€15.00m,out,Summer,15.0,1 Bundesliga,2016,2016/2017,Germany,100,Bayern Munich,1.0
Bayern Munich,Sebastian Rode,25.0,Central Midfield,Bor. Dortmund,€12.00m,out,Summer,12.0,1 Bundesliga,2016,2016/2017,Germany,100,Bayern Munich,1.0
Bayern Munich,Medhi Benatia,29.0,Centre-Back,Juventus,Loan fee:€3.00m,out,Summer,3.0,1 Bundesliga,2016,2016/2017,Germany,100,Bayern Munich,1.0
Bayern Munich,Ivan Lucic,21.0,Goalkeeper,Bristol City,?,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,Bayern Munich,1.0
Bayern Munich,Serdar Tasci,29.0,Centre-Back,Spartak Moscow,"End of loanJun 30, 2016",out,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,Bayern Munich,1.0
Borussia Dortmund,Ousmane Dembélé,19.0,Right Winger,Stade Rennais,€35.00m,in,Summer,35.0,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,André Schürrle,25.0,Left Winger,VfL Wolfsburg,€30.00m,in,Summer,30.0,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Mario Götze,24.0,Attacking Midfield,Bayern Munich,€22.00m,in,Summer,22.0,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Sebastian Rode,25.0,Central Midfield,Bayern Munich,€12.00m,in,Summer,12.0,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Raphaël Guerreiro,22.0,Left-Back,FC Lorient,€12.00m,in,Summer,12.0,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Emre Mor,18.0,Right Winger,Nordsjaelland,€9.75m,in,Summer,9.75,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Marc Bartra,25.0,Centre-Back,Barcelona,€8.00m,in,Summer,8.0,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Mikel Merino,20.0,Central Midfield,CA Osasuna,€3.75m,in,Summer,3.75,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Dzenis Burnic,18.0,Defensive Midfield,B. Dortmund U19,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Jakub Blaszczykowski,30.0,Right Winger,Fiorentina,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Jannik Bandowski,22.0,Left-Back,1860 Munich,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Henrikh Mkhitaryan,27.0,Attacking Midfield,Man Utd,€42.00m,out,Summer,42.0,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Mats Hummels,27.0,Centre-Back,Bayern Munich,€35.00m,out,Summer,35.0,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Ilkay Gündogan,25.0,Central Midfield,Man City,€27.00m,out,Summer,27.0,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Jakub Blaszczykowski,30.0,Right Winger,VfL Wolfsburg,€5.00m,out,Summer,5.0,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Moritz Leitner,23.0,Central Midfield,Lazio,€1.50m,out,Summer,1.5,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Borussia Dortmund,Jannik Bandowski,22.0,Left-Back,VfL Bochum,free transfer,out,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,100,Borussia Dortmund,0.5599101758528049
Bayer 04 Leverkusen,Aleksandar Dragovic,25.0,Centre-Back,Dynamo Kyiv,€21.00m,in,Summer,21.0,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Kevin Volland,23.0,Second Striker,TSG Hoffenheim,€20.00m,in,Summer,20.0,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Julian Baumgartlinger,28.0,Defensive Midfield,1.FSV Mainz 05,€4.00m,in,Summer,4.0,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Jonas Meffert,21.0,Defensive Midfield,Karlsruher SC,€600Th.,in,Summer,0.6,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Ramazan Özcan,32.0,Goalkeeper,FC Ingolstadt,€500Th.,in,Summer,0.5,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Danny da Costa,22.0,Right-Back,FC Ingolstadt,€500Th.,in,Summer,0.5,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Joel Abu Hanna,18.0,Centre-Back,Leverkusen U19,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Kai Havertz,17.0,Attacking Midfield,Leverkusen U17,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Patrik Dzalto,19.0,Attacking Midfield,Leverkusen U19,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Andrejs Ciganiks,19.0,Left-Back,Leverkusen U19,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Joel Pohjanpalo,21.0,Centre-Forward,F. Düsseldorf,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Seung-woo Ryu,22.0,Second Striker,Arm. Bielefeld,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Marc Brasnic,19.0,Centre-Forward,SC Paderborn,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Maximilian Wagener,21.0,Central Midfield,FSV Mainz 05 II,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Niklas Lomb,22.0,Goalkeeper,Preußen Münster,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Levin Öztunali,20.0,Central Midfield,Werder Bremen,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Malcolm Cacutalua,21.0,Centre-Back,VfL Bochum,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Christoph Kramer,25.0,Defensive Midfield,Bor. M'gladbach,€15.00m,out,Summer,15.0,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Levin Öztunali,20.0,Central Midfield,1.FSV Mainz 05,€5.00m,out,Summer,5.0,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Jonas Meffert,21.0,Defensive Midfield,SC Freiburg,€1.20m,out,Summer,1.2,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Kyriakos Papadopoulos,24.0,Centre-Back,RB Leipzig,Loan fee:€1.00m,out,Summer,1.0,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,André Ramalho,24.0,Centre-Back,1.FSV Mainz 05,Loan fee:€500Th.,out,Summer,0.5,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Dario Kresic,32.0,Goalkeeper,Omonia Nikosia,free transfer,out,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,David Yelldell,34.0,Goalkeeper,Sonnenhof-Gr.,free transfer,out,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Maximilian Wagener,21.0,Central Midfield,Wattenscheid 09,free transfer,out,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Marc Brasnic,19.0,Centre-Forward,SC Fortuna Köln,loan transfer,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Malcolm Cacutalua,21.0,Centre-Back,Arm. Bielefeld,?,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Seung-woo Ryu,22.0,Second Striker,Ferencváros,loan transfer,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Andrejs Ciganiks,19.0,Left-Back,Viktoria Köln,loan transfer,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Robin Becker,19.0,Right-Back,1.FC Heidenheim,loan transfer,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Marlon Frey,20.0,Central Midfield,1.FC K'lautern,loan transfer,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Patrik Dzalto,19.0,Attacking Midfield,Jahn Regensburg,loan transfer,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Bayer 04 Leverkusen,Sebastian Boenisch,29.0,Left-Back,Without Club,-,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,91,Bayer Leverkusen,0.533481372445296
Borussia Mönchengladbach,Christoph Kramer,25.0,Defensive Midfield,Bay. Leverkusen,€15.00m,in,Summer,15.0,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Jannik Vestergaard,23.0,Centre-Back,Werder Bremen,€12.50m,in,Summer,12.5,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,László Bénes,18.0,Central Midfield,MSK Zilina,€5.00m,in,Summer,5.0,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Tobias Strobl,26.0,Defensive Midfield,TSG Hoffenheim,free transfer,in,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Mamadou Doucouré,18.0,Centre-Back,Paris SG B,free transfer,in,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Moritz Nicolas,18.0,Goalkeeper,M'gladbach II,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Tsiy William Ndenge,19.0,Central Midfield,M'gladbach II,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Djibril Sow,19.0,Central Midfield,M'gladbach II,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Ba-Muaka Simakala,19.0,Right Winger,M'gladbach U19,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Josip Drmic,23.0,Centre-Forward,Hamburger SV,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Janis Blaswich,25.0,Goalkeeper,Dynamo Dresden,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Nico Brandenburger,21.0,Defensive Midfield,FC Luzern,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Granit Xhaka,23.0,Defensive Midfield,Arsenal,€45.00m,out,Summer,45.0,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Marlon Ritter,21.0,Central Midfield,F. Düsseldorf,€100Th.,out,Summer,0.1,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Havard Nordtveit,26.0,Centre-Back,West Ham,free transfer,out,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Branimir Hrgota,23.0,Centre-Forward,E. Frankfurt,free transfer,out,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Roel Brouwers,34.0,Centre-Back,Roda JC,free transfer,out,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Nico Brandenburger,21.0,Defensive Midfield,M'gladbach II,-,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Martin Stranzl,36.0,Centre-Back,Retired,-,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
Borussia Mönchengladbach,Martin Hinteregger,23.0,Centre-Back,RB Salzburg,"End of loanJun 30, 2016",out,Summer,,1 Bundesliga,2016,2016/2017,Germany,98,Borussia Monchengladbach,0.4469945723401431
VfL Wolfsburg,Yannick Gerhardt,22.0,Central Midfield,1. FC Köln,€13.00m,in,Summer,13.0,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Jeffrey Bruma,24.0,Centre-Back,PSV Eindhoven,€11.50m,in,Summer,11.5,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Josip Brekalo,18.0,Left Winger,Dinamo Zagreb,€10.00m,in,Summer,10.0,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Jakub Blaszczykowski,30.0,Right Winger,Bor. Dortmund,€5.00m,in,Summer,5.0,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Josuha Guilavogui,25.0,Defensive Midfield,Atlético Madrid,€3.00m,in,Summer,3.0,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Borja Mayoral,19.0,Centre-Forward,Real Madrid,Loan fee:€3.00m,in,Summer,3.0,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Philipp Wollscheid,27.0,Centre-Back,Stoke City,Loan fee:€1.50m,in,Summer,1.5,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Mario Gómez,31.0,Centre-Forward,Fiorentina,€1.05m,in,Summer,1.05,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Daniel Didavi,26.0,Attacking Midfield,VfB Stuttgart,free transfer,in,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Phillip Menzel,17.0,Goalkeeper,Wolfsburg U19,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Jannes Horn,19.0,Left-Back,Wolfsburg U19,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Amara Condé,19.0,Central Midfield,Wolfsburg U19,-,in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Oskar Zawada,20.0,Centre-Forward,Twente FC,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Francisco Rodríguez,20.0,Attacking Midfield,Arm. Bielefeld,"End of loanAug 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Patrick Drewes,23.0,Goalkeeper,FC Wil 1900,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,André Schürrle,25.0,Left Winger,Bor. Dortmund,€30.00m,out,Summer,30.0,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Bas Dost,27.0,Centre-Forward,Sporting CP,€11.85m,out,Summer,11.85,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Max Kruse,28.0,Second Striker,Werder Bremen,€7.50m,out,Summer,7.5,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Dante,32.0,Centre-Back,OGC Nice,€2.50m,out,Summer,2.5,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Patrick Drewes,23.0,Goalkeeper,Preußen Münster,Loan fee:€50Th.,out,Summer,0.05,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Moritz Sprenger,21.0,Centre-Back,1.FC Magdeburg,Loan fee:€50Th.,out,Summer,0.05,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Felipe Lopes,28.0,Centre-Back,Chaves,free transfer,out,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Naldo,33.0,Centre-Back,FC Schalke 04,free transfer,out,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Leandro Putaro,19.0,Left Winger,Arm. Bielefeld,loan transfer,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Francisco Rodríguez,20.0,Attacking Midfield,FC Luzern,loan transfer,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Oskar Zawada,20.0,Centre-Forward,Wolfsburg II,-,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Sebastian Stolze,21.0,Right Winger,Wolfsburg II,-,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
VfL Wolfsburg,Josuha Guilavogui,25.0,Defensive Midfield,Atlético Madrid,"End of loanJun 30, 2016",out,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,VfL Wolfsburg,0.2777174512063454
FC Augsburg,Martin Hinteregger,23.0,Centre-Back,RB Salzburg,€10.50m,in,Summer,10.5,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Jonathan Schmid,26.0,Right-Back,TSG Hoffenheim,€5.20m,in,Summer,5.2,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Alfred Finnbogason,27.0,Centre-Forward,Real Sociedad,€4.00m,in,Summer,4.0,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Takashi Usami,24.0,Centre-Forward,Gamba Osaka,€1.50m,in,Summer,1.5,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Marvin Friedrich,20.0,Centre-Back,FC Schalke 04,€1.00m,in,Summer,1.0,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Gojko Kacar,29.0,Defensive Midfield,Hamburger SV,free transfer,in,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Georg Teigl,25.0,Right-Back,RB Leipzig,free transfer,in,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Andreas Luthe,29.0,Goalkeeper,VfL Bochum,free transfer,in,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Sascha Mölders,31.0,Centre-Forward,1860 Munich,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Tim Matavz,27.0,Centre-Forward,Genoa,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Nikola Djurdjic,30.0,Centre-Forward,F. Düsseldorf,"End of loanJun 30, 2016",in,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Jeong-ho Hong,26.0,Centre-Back,JS Suning,€6.00m,out,Summer,6.0,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Ragnar Klavan,30.0,Centre-Back,Liverpool,€5.00m,out,Summer,5.0,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Alexander Esswein,26.0,Right Winger,Hertha BSC,€2.50m,out,Summer,2.5,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Tobias Werner,31.0,Left Winger,VfB Stuttgart,€1.00m,out,Summer,1.0,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Nikola Djurdjic,30.0,Centre-Forward,Partizan,€400Th.,out,Summer,0.4,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Sascha Mölders,31.0,Centre-Forward,1860 Munich,€150Th.,out,Summer,0.15,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Maik Uhde,22.0,Defensive Midfield,Schwabmünchen,free transfer,out,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Alexander Manninger,39.0,Goalkeeper,Liverpool,free transfer,out,Summer,0.0,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
FC Augsburg,Tim Matavz,27.0,Centre-Forward,1.FC Nuremberg,loan transfer,out,Summer,,1 Bundesliga,2016,2016/2017,Germany,100,FC Augsburg,0.1858358337079768
